Liste_Fiyati_Numeric_Normalized,Sayfa_Sayisi_Numeric_Normalized,Favorilere Ekleyen Kişi Sayısı_Normalized,Okuyacağım olarak işaretlenmiş sayısı_Normalized,Okuyorum olarak işaretlenmiş sayısı_Normalized,Okudum olarak işaretlenmiş sayısı_Normalized,Toplam Yorum Sayısı_Normalized,Puan_Degeri_Normalized,Oy_Sayisi_Normalized,Toplam Satılma Sayısı_Normalized,Dil_Encoded,Cilt Tipi_Encoded,Kağıt Cinsi_Encoded,Ana_Kategori_Bilim & Mühendislik,Ana_Kategori_Diger,Ana_Kategori_Diğer,Ana_Kategori_Edebiyat,Ana_Kategori_Felsefe-Düşünce,Ana_Kategori_Kişisel Gelişim,Ana_Kategori_Siyaset,Ana_Kategori_Sosyoloji,Ana_Kategori_Tarih,Ana_Kategori_Çocuk Kitapları,Ana_Kategori_İslam,Toplam Satılma Sayısı
1.0,1.0,0.0725388601036269,0.0036363636363636,0.0,0.0,0.0,1.0,0.0,0.0373831775700934,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19.0
0.3852691218130311,0.3027210884353741,0.0483592400690846,0.0054545454545454,0.0,0.0010493179433368,0.0026315789473684,1.0,0.0,0.0166147455867082,0,1,3,0,0,0,1,0,0,0,0,0,0,0,9.0
0.2266288951841359,0.2312925170068027,0.0310880829015544,0.0036363636363636,0.0,0.0,0.0,1.0,0.0004954855758643,0.0186915887850467,0,1,3,0,0,0,1,0,0,0,0,0,0,0,10.0
0.8838526912181303,0.6853741496598639,0.1450777202072538,0.0018181818181818,0.0,0.0,0.0,1.0,0.0,0.0789200415368639,0,1,3,0,1,0,0,0,0,0,0,0,0,0,39.0
0.3852691218130311,0.2976190476190476,0.0621761658031088,0.0018181818181818,0.0,0.0010493179433368,0.0026315789473684,0.5,0.0,0.0539979231568016,0,1,3,0,1,0,0,0,0,0,0,0,0,0,27.0
0.6798866855524078,0.4353741496598639,0.4145077720207253,0.009090909090909,0.001937984496124,0.0031479538300104,0.0078947368421052,0.75,0.0002202158114952,0.1536863966770508,0,1,3,0,1,0,0,0,0,0,0,0,0,0,75.0
0.5643059490084985,0.5578231292517006,0.6044905008635578,0.0218181818181818,0.003875968992248,0.0167890870933892,0.0078947368421052,1.0,0.0013212948689715,0.288681204569055,0,1,3,0,0,0,1,0,0,0,0,0,0,0,140.0
0.6798866855524078,0.7482993197278911,0.936096718480138,0.0436363636363636,0.0,0.0608604407135362,0.0263157894736842,1.0,0.0025324818321955,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
1.0,0.6258503401360543,0.1001727115716753,0.0,0.003875968992248,0.0010493179433368,0.0052631578947368,1.0,0.0002202158114952,0.2305295950155763,0,1,3,0,1,0,0,0,0,0,0,0,0,0,112.0
0.2356940509915013,0.1683673469387755,0.0690846286701209,0.0018181818181818,0.001937984496124,0.0104931794333683,0.0,1.0,0.0,0.2699896157840083,0,1,3,0,0,0,1,0,0,0,0,0,0,0,131.0
