Favorilere Ekleyen Kişi Sayısı,Okuyacağım olarak işaretlenmiş sayısı,Okudum olarak işaretlenmiş sayısı,Liste Fiyatı,Sayfa Sayısı,Toplam Satılma Sayısı,Toplam Yorum Sayısı,Puan,Oy_Sayisi,Yayin_Yili,En,Boy,Yazar_Kitap_Sayisi,Kagit_Cinsi_Kitap_Kagidi_Mi,Yayınevi_DESTEK YAYIN GRUBU-KAMPANYA,Yayınevi_Diğer,Yayınevi_EPONA KİTAP,Yayınevi_FİHRİST KİTAP,Yayınevi_HAYY KİTAP - KAMPANYA,Yayınevi_PEGASUS YAYINLARI,Yayınevi_SARMAL KİTABEVİ,Yayınevi_SAY YAYIN GRUBU-KAMPANYA,Yayınevi_URZENİ,Yayınevi_YEDİVEREN YAYIN GRUBU - KAMPANYA,Ana_Kategori_Diğer,Ana_Kategori_Edebiyat,Ana_Kategori_Felsefe-Düşünce,Ana_Kategori_Kişisel Gelişim,Ana_Kategori_Siyaset,Ana_Kategori_Sosyoloji,Ana_Kategori_Tarih,Ana_Kategori_Çocuk Kitapları,Ana_Kategori_İslam
98.0,5.0,3.0,350.0,248.0,117.0,2.0,4.0,7.0,2020.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.0,3.0,139.0,71.0,194.0,1.0,4.0,4.0,2024.0,12.5,19.5,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,1.0,130.0,104.0,15.0,1.0,4.0,3.0,2017.0,12.5,19.5,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,23.5,18.0,279.5,196.0,405.0,11.0,5.0,22.0,2023.0,13.0,19.5,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,3.0,1.0,240.0,217.0,70.0,0.0,5.0,3.0,2021.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.337,23.5,23.5,300.0,352.0,482.5,12.5,5.0,28.5,2018.0,13.5,21.0,3.5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,4.0,8.0,250.0,192.0,93.0,6.0,3.0,9.0,2010.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,220.0,141.0,34.0,0.0,2.5,0.0,2021.0,13.0,20.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,3.0,6.0,350.0,320.0,138.0,5.0,4.0,5.0,2022.0,13.5,19.5,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,8.0,13.0,191.5,232.0,196.0,4.0,4.0,16.0,2021.0,13.5,21.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108.0,14.0,9.0,336.0,204.0,173.0,4.0,5.0,13.0,2021.0,13.5,21.0,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117.0,13.0,7.0,300.0,304.0,197.0,6.0,5.0,14.0,2015.0,13.5,21.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289.5,23.5,23.5,299.0,480.0,430.0,12.5,4.0,28.5,2011.0,13.5,21.0,3.5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,3.0,2.0,169.5,100.0,53.0,0.0,4.0,3.0,2023.0,13.0,19.5,2.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,2.0,385.0,232.0,22.0,0.0,2.5,0.0,2023.0,13.0,20.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2.0,0.0,300.0,250.0,17.0,0.0,2.5,0.0,2021.0,13.0,20.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,7.0,9.0,172.0,112.0,122.0,6.0,4.0,13.0,2014.0,13.5,21.5,3.5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,3.0,1.0,164.5,132.0,116.0,0.0,4.0,2.0,2021.0,13.0,19.5,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.0,1.0,390.0,240.0,10.0,0.0,5.0,1.0,2023.0,13.5,21.0,3.5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
217.0,11.0,16.0,200.0,96.0,215.0,11.0,5.0,18.0,2017.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88.0,16.0,11.0,200.0,200.0,194.0,3.0,5.0,8.0,2021.0,14.25,23.0,3.5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.5,7.0,21.0,285.0,368.0,192.0,12.5,4.0,23.0,2010.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.0,200.0,108.0,82.0,0.0,2.5,0.0,2021.0,13.5,19.5,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,208.5,100.0,101.0,0.0,5.0,1.0,2023.0,14.25,23.25,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.5,23.5,23.5,185.0,286.0,482.5,12.5,4.0,28.5,2011.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,2.0,500.0,497.0,15.0,0.0,5.0,2.0,2024.0,13.5,19.5,3.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,1.0,0.0,120.0,48.0,75.0,0.0,2.5,0.0,2021.0,14.25,23.25,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82.0,1.0,4.0,269.0,336.0,56.0,2.0,4.0,3.0,2014.0,13.5,21.0,3.5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,23.5,23.5,250.0,320.0,420.0,12.5,5.0,28.5,2010.0,13.5,19.5,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,4.0,1.0,169.0,95.0,113.0,0.0,5.0,1.0,2022.0,12.5,19.5,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.5,23.5,23.5,120.0,120.0,482.5,12.5,4.0,28.5,2013.0,13.5,21.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,2.0,1.0,220.0,96.0,30.0,1.0,5.0,1.0,2021.0,13.5,19.5,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,2.0,146.0,96.0,298.0,1.0,5.0,1.0,2023.0,12.5,19.5,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,195.0,200.0,30.0,0.0,2.5,0.0,2024.0,13.5,21.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,104.0,80.0,106.0,0.0,5.0,1.0,2023.0,12.25,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,0.0,128.0,112.0,137.0,0.0,2.5,0.0,2023.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.0,2.0,269.0,280.0,134.0,0.0,5.0,1.0,2021.0,13.0,19.5,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,11.0,8.0,200.0,112.0,136.0,3.0,4.0,16.0,2011.0,13.5,19.5,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149.0,9.0,4.0,350.0,280.0,70.0,0.0,5.0,3.0,2021.0,13.5,21.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,2.0,1.0,515.0,612.0,23.0,0.0,2.5,0.0,2023.0,13.5,21.0,3.5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.0,2.0,120.0,78.0,142.0,0.0,2.5,0.0,2021.0,13.0,19.5,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,300.0,280.0,20.0,0.0,2.5,0.0,2021.0,13.0,20.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,1.0,163.0,192.0,33.0,2.0,3.0,3.0,2023.0,13.5,19.5,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.0,120.0,87.0,50.0,0.0,5.0,1.0,2021.0,13.0,20.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.5,23.5,23.5,145.0,245.0,482.5,12.5,4.0,28.5,2005.5,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,3.0,0.0,200.0,165.0,29.0,0.0,5.0,2.0,2023.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125.0,14.0,11.0,269.0,320.0,70.0,1.0,4.0,2.0,2016.0,13.5,21.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,23.5,23.5,175.0,392.0,471.0,12.5,4.0,28.5,2018.0,13.5,21.0,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,11.0,14.0,182.0,264.0,344.0,2.0,4.0,15.0,2018.0,14.25,21.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,230.0,216.0,8.0,0.0,2.5,0.0,2022.0,13.5,21.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107.0,1.0,7.0,269.0,328.0,87.0,3.0,4.0,9.0,2013.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,4.0,148.0,60.0,482.5,1.0,4.0,3.0,2024.0,12.5,19.5,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,11.0,23.5,299.0,368.0,226.0,12.5,5.0,28.5,2014.0,13.5,21.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,150.0,160.0,17.0,0.0,2.5,0.0,2022.0,13.5,19.5,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,2.0,1.0,325.0,158.0,129.0,2.0,5.0,4.0,2022.0,13.5,21.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,23.5,23.5,299.0,440.0,250.0,12.5,4.0,22.0,2015.0,13.5,21.0,3.5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,11.0,5.0,200.0,204.0,153.0,12.5,5.0,19.0,2020.0,13.5,21.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289.5,23.5,23.5,65.0,160.0,482.5,12.5,5.0,28.5,2019.0,12.5,19.5,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,5.0,3.0,300.0,296.0,190.0,1.0,4.0,5.0,2023.0,13.0,20.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,8.0,9.0,180.0,139.0,135.0,2.0,5.0,6.0,2005.5,13.5,19.5,3.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,0.0,150.0,113.0,6.0,0.0,2.5,0.0,2022.0,13.5,19.5,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234.0,5.0,23.5,269.0,312.0,300.0,7.0,4.0,28.5,2013.0,13.5,21.0,3.5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,6.0,4.0,449.5,340.0,268.0,4.0,5.0,8.0,2021.0,13.0,19.5,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,1.0,1.0,400.0,482.0,68.0,1.0,5.0,2.0,2021.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,6.0,1.0,174.5,104.0,32.0,0.0,5.0,3.0,2022.0,13.0,19.5,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,220.0,201.0,42.0,0.0,2.5,0.0,2024.0,14.0,20.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,23.0,23.5,299.0,288.0,482.5,8.0,4.0,28.0,2014.0,14.25,20.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,1.0,150.0,120.0,3.0,0.0,2.5,0.0,2021.0,13.5,19.5,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,7.0,1.0,515.0,320.0,84.0,2.0,4.0,5.0,2025.0,13.5,21.0,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.0,2.0,1.0,311.0,152.0,253.0,0.0,2.5,0.0,2021.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,7.0,8.0,160.0,130.0,236.0,3.0,5.0,5.0,2023.0,13.0,20.0,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,5.0,1.0,220.0,170.0,82.0,0.0,2.5,0.0,2021.0,13.0,20.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.0,23.5,23.5,430.0,304.0,482.5,12.5,4.0,28.5,2016.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,12.0,7.0,316.0,304.0,127.0,7.0,4.0,13.0,2017.0,13.0,19.5,3.5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,211.0,176.0,66.0,1.0,5.0,2.0,2024.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,8.0,2.0,239.5,162.0,62.0,1.0,5.0,4.0,2022.0,13.0,19.5,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,140.0,98.0,178.0,0.0,2.5,0.0,2023.0,13.0,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,1.0,3.0,150.0,236.5,75.0,0.0,2.5,0.0,2019.0,14.0,21.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,6.0,3.0,224.5,150.0,18.0,1.0,4.0,3.0,2023.0,13.0,19.5,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,165.0,147.0,92.0,0.0,5.0,1.0,2024.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16.0,1.0,2.0,200.0,198.0,89.0,0.0,2.5,0.0,2020.0,13.0,20.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,4.0,3.0,140.0,108.0,429.0,1.0,5.0,3.0,2022.0,13.0,20.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,2.0,1.0,351.0,240.0,82.0,1.0,3.0,1.0,2023.0,13.5,19.5,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,6.0,2.0,400.0,304.0,52.0,1.0,5.0,2.0,2023.0,13.0,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289.5,23.5,23.5,85.0,176.0,482.5,12.5,5.0,28.5,2019.0,12.5,19.5,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,1.0,150.0,120.0,39.0,1.0,5.0,2.0,2019.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,2.0,220.0,143.0,33.0,1.0,5.0,1.0,2021.0,13.5,21.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,6.0,5.0,269.0,320.0,29.0,1.0,5.0,7.0,2014.0,13.5,19.5,3.5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,2.0,4.0,78.0,101.0,255.0,3.0,4.0,7.0,2006.0,13.5,21.0,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47.0,2.0,1.0,350.0,300.0,291.0,1.0,5.0,2.0,2023.0,13.0,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,9.0,1.0,350.0,288.0,88.0,2.0,5.0,3.0,2022.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,8.0,6.0,360.0,360.0,285.0,2.0,5.0,4.0,2020.0,13.0,20.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,140.0,125.0,17.0,0.0,2.5,0.0,2021.0,13.0,19.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,4.0,1.0,296.0,136.0,98.0,0.0,5.0,1.0,2024.0,13.5,21.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,1.0,0.0,385.0,232.0,69.0,0.0,2.5,0.0,2021.0,13.0,20.0,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288.0,23.5,7.0,250.0,184.0,330.0,2.0,4.0,15.0,2011.0,13.5,21.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,4.0,5.0,130.0,112.0,345.0,2.0,5.0,3.0,2023.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,150.0,144.0,168.0,0.0,2.5,0.0,2023.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,2.0,0.0,270.0,320.0,72.0,1.0,5.0,1.0,2023.0,13.5,19.5,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,2.0,515.0,320.0,22.0,1.0,5.0,3.0,2011.0,14.25,23.25,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,4.0,6.0,275.0,336.0,44.0,2.0,4.0,5.0,2010.0,13.5,21.5,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,3.0,402.0,288.0,73.0,3.0,5.0,3.0,2024.0,13.5,19.5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
