Favorilere Ekleyen Kişi Sayısı,Okuyacağım olarak işaretlenmiş sayısı,Okudum olarak işaretlenmiş sayısı,Liste Fiyatı,Sayfa Sayısı,Toplam Satılma Sayısı,Toplam Yorum Sayısı,Puan,Oy_Sayisi,Yayin_Yili,En,Boy,Yazar_Kitap_Sayisi,Yayınevi_DESTEK YAYIN GRUBU-KAMPANYA,Yayınevi_Diğer,Yayınevi_EPONA KİTAP,Yayınevi_FİHRİST KİTAP,Yayınevi_HAYY KİTAP - KAMPANYA,Yayınevi_PEGASUS YAYINLARI,Yayınevi_SARMAL KİTABEVİ,Yayınevi_SAY YAYIN GRUBU-KAMPANYA,Yayınevi_URZENİ,Yayınevi_YEDİVEREN YAYIN GRUBU - KAMPANYA,Ana_Kategori_Diğer,Ana_Kategori_Edebiyat,Ana_Kategori_Felsefe-Düşünce,Ana_Kategori_Kişisel Gelişim,Ana_Kategori_Siyaset,Ana_Kategori_Sosyoloji,Ana_Kategori_Tarih,Ana_Kategori_Çocuk Kitapları,Ana_Kategori_İslam
0.05181347150259067,0.0,0.0425531914893617,0.16129032258064513,0.17517006802721088,0.12461059190031153,0.0,1.0,0.07017543859649122,0.7948717948717956,0.125,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18307426597582038,0.2127659574468085,0.0,0.4838709677419355,0.304421768707483,0.14330218068535824,0.24,0.6000000000000001,0.14035087719298245,0.6410256410256494,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027633851468048358,0.0425531914893617,0.0,0.3655913978494624,0.3673469387755102,0.024922118380062305,0.0,0.6000000000000001,0.03508771929824561,0.8461538461538538,0.625,0.625,0.8000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17271157167530224,0.2127659574468085,0.0,0.7956989247311828,0.6819727891156462,0.08099688473520249,0.08,1.0,0.03508771929824561,0.948717948717956,0.625,0.375,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4421416234887737,0.425531914893617,0.5531914893617021,0.2150537634408602,0.19047619047619047,0.4984423676012461,0.56,1.0,0.49122807017543857,0.6923076923076934,0.625,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.19689119170984454,0.2978723404255319,0.5106382978723404,0.535483870967742,0.7619047619047619,0.14537902388369678,0.16,1.0,0.3157894736842105,0.487179487179489,0.625,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15544041450777202,0.1702127659574468,0.1276595744680851,0.2129032258064516,0.2976190476190476,0.05815160955347871,0.24,1.0,0.17543859649122806,0.8461538461538538,0.625,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0690846286701209,0.0,0.1702127659574468,0.3225806451612903,0.19047619047619047,0.041536863966770504,0.0,0.0,0.0,0.948717948717956,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.231433506044905,0.0425531914893617,0.0851063829787234,0.9999999999999999,0.36139455782312924,0.13291796469366562,0.0,0.0,0.0,0.8974358974358978,0.625,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.11398963730569947,0.1276595744680851,0.0425531914893617,0.4301075268817204,0.227891156462585,0.039460020768431976,0.08,0.6000000000000001,0.14035087719298245,0.948717948717956,0.625,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27979274611398963,0.425531914893617,1.0,0.42795698924731185,0.42176870748299317,0.2679127725856698,0.72,0.6000000000000001,0.9473684210526315,0.487179487179489,0.625,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027633851468048358,0.0851063829787234,0.0,0.5376344086021505,0.8231292517006802,0.020768431983385256,0.0,0.0,0.0,0.7948717948717956,0.625,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.5957446808510638,0.27956989247311825,0.24489795918367346,0.10799584631360333,0.32,1.0,0.17543859649122806,0.7435897435897516,0.625,0.375,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7012089810017271,1.0,1.0,0.535483870967742,0.5034013605442176,0.9999999999999999,1.0,0.6000000000000001,1.0,0.5384615384615472,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3696027633851468,0.3404255319148936,0.0425531914893617,0.4086021505376344,0.30272108843537415,0.407061266874351,0.08,1.0,0.24561403508771928,0.8974358974358978,0.375,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.29015544041450775,0.1702127659574468,0.0425531914893617,0.4301075268817204,0.217687074829932,0.17653167185877464,0.08,1.0,0.14035087719298245,0.2307692307692406,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5957446808510638,0.2127659574468085,0.7526881720430108,0.391156462585034,0.4319833852544133,0.24,1.0,0.21052631578947367,0.8974358974358978,0.625,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.00762348877374784,1.0,1.0,0.3225806451612903,0.2312925170068027,0.9999999999999999,1.0,0.6000000000000001,1.0,1.0,0.625,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6382978723404256,0.9361702127659575,0.9999999999999999,1.0,0.9532710280373831,0.88,0.6000000000000001,0.7719298245614035,0.7435897435897516,0.625,0.625,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04145077720207253,0.0,0.0,0.3655913978494624,0.3163265306122449,0.06853582554517135,0.0,0.0,0.0,0.8461538461538538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5664939550949913,0.425531914893617,1.0,0.535483870967742,0.7755102040816326,0.4236760124610592,0.96,1.0,1.0,0.3846153846153868,0.625,0.625,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5457685664939551,0.5531914893617021,0.425531914893617,0.6236559139784946,0.29931972789115646,0.43406022845275183,0.56,1.0,0.5614035087719298,0.6923076923076934,0.625,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24870466321243523,0.5957446808510638,0.3404255319148936,0.7096774193548387,0.35374149659863946,0.18691588785046728,0.24,0.6000000000000001,0.38596491228070173,0.3333333333333428,0.625,0.708333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05181347150259067,0.0425531914893617,0.0,0.19247311827956987,0.08843537414965988,0.041536863966770504,0.0,0.0,0.0,0.8461538461538538,0.375,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3005181347150259,0.3404255319148936,0.5531914893617021,0.47096774193548385,0.489795918367347,0.11838006230529595,0.0,0.6000000000000001,0.24561403508771928,0.435897435897445,0.625,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09671848013816925,0.1276595744680851,0.0425531914893617,0.1935483870967742,0.26360544217687076,0.14330218068535824,0.08,1.0,0.10526315789473684,0.025641025641021997,0.625,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.04145077720207253,0.0425531914893617,0.0425531914893617,0.3870967741935484,0.3673469387755102,0.02284527518172378,0.0,1.0,0.07017543859649122,0.8974358974358978,0.625,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.853195164075993,0.1276595744680851,1.0,0.535483870967742,0.5034013605442176,0.42575285565939774,0.88,0.6000000000000001,0.7368421052631579,0.3333333333333428,0.625,0.625,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07944732297063903,0.0425531914893617,0.0,0.4731182795698925,0.39285714285714285,0.03115264797507788,0.0,0.0,0.0,0.948717948717956,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1312607944732297,0.0,0.0,0.4731182795698925,0.36139455782312924,0.0976116303219107,0.0,0.0,0.0,0.948717948717956,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3557858376511226,0.6808510638297872,0.0425531914893617,0.9666666666666667,0.6428571428571428,0.2388369678089304,0.16,1.0,0.24561403508771928,0.948717948717956,0.375,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.17271157167530224,0.0,0.0425531914893617,0.3655913978494624,0.3129251700680272,0.10176531671858775,0.16,0.6000000000000001,0.07017543859649122,0.7435897435897516,0.375,0.45833333333333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.46808510638297873,1.0,0.42795698924731185,0.6666666666666666,0.7912772585669782,1.0,0.6000000000000001,1.0,0.2307692307692406,0.625,0.625,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3143350604490501,0.3404255319148936,0.3829787234042553,0.9999999999999999,0.879251700680272,0.6770508826583592,0.56,0.6000000000000001,0.45614035087719296,0.487179487179489,0.625,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5457685664939551,0.5106382978723404,0.851063829787234,0.39569892473118273,0.4489795918367347,0.4797507788161994,0.48,0.6000000000000001,0.7719298245614035,0.7948717948717956,0.625,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5561312607944732,0.5106382978723404,0.1702127659574468,0.6451612903225806,0.6122448979591836,0.4236760124610592,0.4,1.0,0.5614035087719298,0.3846153846153868,0.625,0.375,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5941278065630397,0.3829787234042553,0.0425531914893617,0.5161290322580645,0.36139455782312924,0.26583592938733125,0.08,0.6000000000000001,0.2807017543859649,0.3846153846153868,0.625,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03454231433506045,0.0425531914893617,0.0,0.4301075268817204,0.4489795918367347,0.010384215991692626,0.0,0.0,0.0,0.7948717948717956,0.625,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027633851468048358,0.0,0.0,0.37311827956989246,0.2465986394557823,0.16407061266874348,0.0,0.0,0.0,0.948717948717956,0.875,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.020725388601036267,0.0851063829787234,0.0425531914893617,0.2150537634408602,0.06802721088435373,0.008307372793354102,0.08,1.0,0.03508771929824561,0.7948717948717956,1.0,0.7916666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.231433506044905,0.2978723404255319,0.3829787234042553,0.4301075268817204,0.4761904761904762,0.20976116303219106,0.48,1.0,0.2807017543859649,0.2820512820512846,0.875,0.45833333333333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010362694300518133,0.0425531914893617,0.0,0.3655913978494624,0.37074829931972786,0.010384215991692626,0.0,0.0,0.0,0.8974358974358978,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.697754749568221,0.6808510638297872,0.2553191489361702,0.6236559139784946,0.6972789115646257,0.12461059190031153,0.32,1.0,0.42105263157894735,0.6923076923076934,0.625,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15889464594127806,0.1702127659574468,0.1276595744680851,0.3655913978494624,0.38095238095238093,0.4797507788161994,0.08,0.6000000000000001,0.14035087719298245,0.7948717948717956,0.625,0.625,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5492227979274611,0.425531914893617,0.6382978723404256,0.1935483870967742,0.19047619047619047,0.5295950155763239,0.8,1.0,0.7017543859649122,0.3846153846153868,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.08635578583765112,0.0851063829787234,0.1702127659574468,0.2838709677419355,0.29931972789115646,0.15368639667705086,0.0,0.0,0.0,0.8461538461538538,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1692573402417962,0.1702127659574468,0.1276595744680851,0.3225806451612903,0.2857142857142857,0.06230529595015576,0.24,0.20000000000000018,0.21052631578947367,0.5384615384615472,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2694300518134715,0.2978723404255319,0.8936170212765957,0.4795698924731182,0.108843537414966,0.2741433021806854,1.0,1.0,0.8421052631578947,0.6410256410256494,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8566493955094991,0.6808510638297872,0.7234042553191489,0.6451612903225806,0.4489795918367347,0.5628245067497404,1.0,1.0,0.8421052631578947,0.5897435897435912,0.875,0.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.6808510638297872,0.2553191489361702,0.6451612903225806,0.35374149659863946,0.39667705088265837,0.56,1.0,0.42105263157894735,0.3846153846153868,0.625,0.625,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013816925734024179,0.0425531914893617,0.0,0.4301075268817204,0.3401360544217687,0.0,0.0,0.0,0.0,0.948717948717956,0.625,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19689119170984454,0.2127659574468085,0.0851063829787234,0.28817204301075267,0.20408163265306123,0.14953271028037382,0.16,0.6000000000000001,0.21052631578947367,0.487179487179489,0.375,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.037996545768566495,0.0,0.0,0.5376344086021505,0.5034013605442176,0.1059190031152648,0.16,0.0,0.0,1.0,0.625,0.375,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2245250431778929,0.2127659574468085,0.2127659574468085,0.15053763440860213,0.24489795918367346,0.25960539979231567,0.16,0.20000000000000018,0.38596491228070173,0.6410256410256494,0.625,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49740932642487046,0.3404255319148936,1.0,0.3655913978494624,0.3945578231292517,0.4984423676012461,1.0,0.6000000000000001,0.9473684210526315,0.2820512820512846,0.625,0.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5354058721934369,0.5531914893617021,1.0,0.535483870967742,0.5578231292517006,0.5815160955347871,0.32,0.6000000000000001,0.6666666666666666,0.6923076923076934,0.625,0.625,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.5957446808510638,0.7096774193548387,0.42176870748299317,0.9999999999999999,1.0,1.0,0.8070175438596491,0.8461538461538538,0.125,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1312607944732297,0.2553191489361702,0.1702127659574468,0.7836559139784945,0.49319727891156456,0.3094496365524403,0.08,1.0,0.14035087719298245,0.7948717948717956,0.375,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11398963730569947,0.2127659574468085,0.0,0.9892473118279569,0.91156462585034,0.08099688473520249,0.0,1.0,0.07017543859649122,0.5384615384615472,0.625,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32815198618307423,0.5957446808510638,0.425531914893617,0.4720430107526882,0.2789115646258503,0.2118380062305296,0.16,1.0,0.24561403508771928,0.8974358974358978,0.375,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0069084628670120895,0.0,0.0,0.4139784946236559,0.38095238095238093,0.012461059190031154,0.0,0.0,0.0,0.8461538461538538,0.375,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14162348877374784,0.46808510638297873,0.0851063829787234,0.5688172043010753,0.3469387755102041,0.13291796469366562,0.0,1.0,0.14035087719298245,0.948717948717956,0.375,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004141623488773748,1.0,1.0,0.7419354838709677,0.8843537414965985,0.9999999999999999,0.8,0.6000000000000001,0.7719298245614035,0.8974358974358978,0.625,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11398963730569947,0.0851063829787234,0.0,0.7526881720430108,0.272108843537415,0.16407061266874348,0.16,0.6000000000000001,0.10526315789473684,0.7948717948717956,0.375,0.45833333333333304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17271157167530224,0.1276595744680851,0.1276595744680851,0.6451612903225806,0.7959183673469387,0.15368639667705086,0.4,0.6000000000000001,0.3508771929824561,0.487179487179489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1312607944732297,0.0851063829787234,0.0851063829787234,0.3655913978494624,0.35374149659863946,0.08307372793354102,0.0,0.0,0.0,0.7435897435897516,0.375,0.45833333333333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9879101899827288,0.5531914893617021,0.2127659574468085,0.4301075268817204,0.2312925170068027,0.26583592938733125,0.16,0.6000000000000001,0.17543859649122806,0.8461538461538538,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18652849740932642,0.1702127659574468,0.1702127659574468,0.321505376344086,0.17687074829931973,0.10384215991692627,0.24,0.6000000000000001,0.14035087719298245,0.8461538461538538,0.625,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47668393782383417,1.0,0.9361702127659575,0.535483870967742,0.4489795918367347,0.9999999999999999,1.0,0.6000000000000001,1.0,0.487179487179489,1.0,0.45833333333333304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47322970639032813,0.3829787234042553,0.5531914893617021,0.20322580645161287,0.09523809523809523,0.42782969885773625,0.56,0.6000000000000001,0.49122807017543857,0.8974358974358978,0.375,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1623488773747841,0.3829787234042553,0.2127659574468085,0.43978494623655917,0.2585034013605442,0.11422637590861891,0.4,1.0,0.3157894736842105,0.8461538461538538,0.375,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.048359240069084625,0.0851063829787234,0.0,0.4731182795698925,0.4268707482993197,0.04776739356178608,0.0,0.0,0.0,0.7435897435897516,0.375,0.45833333333333304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.048359240069084625,0.0,0.0425531914893617,0.2129032258064516,0.2312925170068027,0.016614745586708203,0.0,1.0,0.07017543859649122,0.8461538461538538,0.625,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07944732297063903,0.0425531914893617,0.0425531914893617,0.3548387096774193,0.14965986394557823,0.039460020768431976,0.0,0.0,0.0,0.8974358974358978,0.375,0.45833333333333304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020725388601036267,0.0,0.0425531914893617,0.3225806451612903,0.1870748299319728,0.03115264797507788,0.0,0.0,0.0,0.948717948717956,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8981001727115716,0.6382978723404256,1.0,0.5376344086021505,0.5578231292517006,0.9999999999999999,1.0,1.0,1.0,0.0769230769230802,0.625,0.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5106382978723404,1.0,0.42795698924731185,0.3673469387755102,0.6438213914849429,1.0,0.6000000000000001,1.0,0.435897435897445,0.625,0.625,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08635578583765112,0.0425531914893617,0.0,0.4301075268817204,0.272108843537415,0.05815160955347871,0.0,0.0,0.0,0.7948717948717956,0.375,0.45833333333333304,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04490500863557858,0.0851063829787234,0.0,0.2150537634408602,0.163265306122449,0.13291796469366562,0.16,1.0,0.10526315789473684,0.7948717948717956,0.375,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07253886010362694,0.0425531914893617,0.0,0.7956989247311828,0.5748299319727891,0.07892004153686397,0.08,1.0,0.03508771929824561,0.8974358974358978,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0034542314335060447,0.0,0.0,0.3763440860215054,0.30952380952380953,0.22014537902388367,0.0,0.0,0.0,0.8461538461538538,0.375,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
